lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
1,1,95.0,3,27,4,0,1,0,0,1
1,0,145.0,10,15,4,1,0,0,3,1
113,0,129.6,9,14,4,3,0,0,0,0
31,1,114.3,10,2,4,1,2,3,0,0
12,0,79.0,11,23,2,2,0,0,0,1
100,1,91.9,4,18,4,1,1,0,0,1
93,0,60.0,12,27,3,3,2,0,3,1
83,2,120.15,11,9,4,4,2,3,0,1
32,1,159.3,3,26,4,1,1,0,3,0
181,2,90.9,10,28,4,2,0,0,0,0
2,1,127.0,2,7,4,0,1,0,3,1
69,3,139.5,7,16,4,2,2,0,3,1
21,1,85.0,10,7,3,1,0,0,0,1
7,1,112.5,6,12,4,2,2,0,0,1
112,2,137.7,7,13,4,2,0,0,3,1
4,0,119.0,4,14,4,2,0,3,0,1
53,1,119.1,4,25,4,2,1,0,3,0
18,1,116.8,3,9,4,4,1,0,3,1
4,0,65.0,4,10,2,1,2,0,0,1
48,2,154.98,9,26,4,4,1,0,3,1
2,0,86.0,2,7,4,0,1,0,0,1
38,0,159.6,8,22,4,6,3,0,3,1
24,1,139.0,8,21,4,0,1,3,0,0
79,0,129.96,7,6,4,4,1,0,3,0
52,2,148.91,12,29,4,2,0,0,3,1
35,1,69.5,2,6,4,1,1,0,1,1
15,0,195.4,3,17,4,3,2,0,5,0
204,1,94.59,8,18,4,5,2,0,0,0
60,0,49.5,9,21,3,1,1,0,0,1
5,1,66.0,2,10,2,1,0,0,0,1
207,1,85.5,8,5,4,2,1,3,0,1
53,1,167.22,9,26,3,3,2,0,3,1
31,1,210.6,7,18,4,3,1,1,3,0
66,1,108.11,5,14,4,1,2,0,3,1
108,0,74.54,5,7,4,3,2,0,0,1
18,1,129.67,4,12,4,3,0,0,0,1
58,0,137.4,6,3,4,2,1,0,3,0
6,3,228.0,8,28,4,1,2,0,5,1
40,0,169.2,11,7,4,2,1,0,0,1
5,0,99.75,8,15,4,2,2,0,0,0
0,1,141.0,3,19,4,1,1,0,0,0
335,0,90.0,10,13,3,3,0,0,0,1
85,0,107.1,8,18,4,1,0,3,0,0
147,0,137.7,8,22,4,2,1,0,3,0
4,0,84.0,1,22,4,2,0,3,0,1
11,1,95.33,8,18,4,3,0,0,0,1
77,0,97.02,3,26,4,5,2,0,3,0
14,0,86.0,2,4,2,3,1,0,4,1
168,3,132.3,5,29,4,0,1,0,3,1
210,0,68.0,7,30,4,3,1,0,1,0
7,0,84.0,3,11,2,2,0,0,0,1
19,0,135.0,5,7,4,1,0,0,0,1
110,0,159.3,8,12,4,3,2,0,3,0
196,0,96.3,10,27,4,2,0,0,0,0
77,2,72.25,11,16,4,4,1,0,0,0
23,1,90.95,11,4,4,4,0,0,0,1
197,3,96.3,10,31,4,0,1,0,0,1
125,0,89.75,8,29,3,3,1,0,0,1
196,1,80.75,7,31,4,2,2,3,0,1
96,1,141.6,5,23,4,4,1,0,3,1
47,0,109.8,8,28,4,0,1,0,0,0
15,0,97.0,12,23,4,1,0,0,0,1
73,1,93.6,11,12,4,1,2,0,0,1
28,1,139.0,9,11,4,0,1,3,0,1
9,0,105.0,4,10,4,0,1,3,0,1
90,2,130.78,6,14,4,5,2,0,0,0
31,1,95.4,3,12,4,2,2,0,3,0
74,0,132.3,10,21,4,2,0,0,3,0
6,0,95.0,5,31,2,2,0,0,0,1
11,1,120.12,8,20,4,2,2,0,3,1
1,0,101.5,8,14,3,2,0,1,0,1
0,0,100.37,9,27,4,1,0,3,0,1
37,0,75.0,10,29,3,2,2,0,0,1
165,1,85.0,7,18,4,3,1,3,0,0
37,0,99.9,6,26,4,0,2,0,0,1
170,1,70.0,4,23,3,1,2,0,0,1
160,0,114.5,8,22,4,2,1,0,0,0
94,1,119.0,12,23,4,2,2,0,3,1
155,1,148.58,12,29,4,3,2,0,5,0
1,0,65.0,11,19,2,1,0,0,0,1
19,1,118.67,10,3,4,1,2,0,0,1
1,0,90.0,9,9,2,2,0,0,0,1
31,1,197.65,9,5,4,2,1,0,6,1
16,0,110.75,5,29,3,3,2,1,0,1
85,0,87.0,2,13,4,1,0,0,0,0
12,0,109.33,3,2,4,3,0,0,3,0
19,1,78.6,1,26,4,2,0,0,3,1
53,0,125.1,5,6,4,1,0,3,0,0
195,0,121.5,8,13,4,1,0,0,0,0
57,1,86.4,11,18,4,2,1,0,0,0
44,0,75.0,7,8,2,1,0,0,0,1
16,1,160.0,7,14,4,2,0,0,0,1
47,2,81.0,12,24,4,1,0,0,0,1
88,1,207.9,9,24,4,1,2,0,5,0
151,0,300.0,7,3,3,3,2,1,0,0
50,1,87.3,3,11,4,2,1,0,3,1
18,0,100.0,6,21,2,2,0,0,0,1
40,0,175.0,10,21,4,2,0,0,3,0
162,1,130.05,7,6,4,4,0,0,3,0
2,0,79.0,3,9,2,1,0,0,0,1
46,0,60.0,11,13,3,2,1,0,3,1
14,0,84.67,12,22,4,3,0,3,0,1
16,1,138.0,9,8,4,1,0,0,0,1
116,1,96.0,7,16,4,4,2,3,0,1
117,1,80.75,8,1,3,1,2,1,1,1
142,0,85.5,7,1,4,2,0,3,0,0
157,1,76.5,7,6,4,3,1,0,0,0
23,2,101.0,10,8,4,2,0,0,0,1
0,1,105.75,5,31,4,2,0,0,0,1
149,1,119.0,8,3,4,4,2,0,0,1
21,2,142.0,3,1,4,2,0,0,3,1
121,0,91.48,7,27,4,2,0,0,3,0
88,0,58.0,3,12,3,1,1,0,0,1
18,1,75.0,1,21,4,2,0,3,0,1
99,0,101.5,3,24,4,3,0,3,0,1
179,0,126.9,9,30,4,2,2,0,3,0
171,0,80.75,9,20,3,5,2,0,0,0
33,0,55.0,12,26,3,2,2,0,0,1
13,1,141.33,3,28,4,2,1,0,0,1
3,0,126.0,10,11,4,0,1,0,0,1
258,2,88.83,10,29,4,2,2,0,0,1
78,1,82.45,3,31,4,4,2,0,0,1
24,1,124.0,5,2,4,0,1,3,0,1
26,0,85.0,10,16,3,3,2,0,0,1
27,0,70.0,2,7,4,5,4,0,0,0
29,1,74.23,3,2,4,5,2,3,0,0
25,2,129.0,9,26,4,3,1,0,0,1
215,0,99.45,8,20,4,5,2,0,3,0
70,1,64.67,4,3,4,4,2,0,0,1
13,0,149.0,8,26,4,3,2,0,3,0
96,0,99.45,4,27,4,4,2,0,0,0
65,0,94.5,3,18,4,2,0,3,0,0
78,2,119.85,5,14,4,2,2,0,0,1
11,1,129.0,9,25,4,1,2,3,0,1
286,0,91.0,9,16,3,2,0,1,0,1
8,1,104.5,11,6,4,2,2,0,0,1
2,2,106.0,8,21,4,2,0,0,0,1
63,1,99.79,4,24,4,3,2,0,0,1
13,2,112.0,11,2,4,1,0,0,0,1
116,1,101.58,4,28,4,3,1,0,3,0
92,0,92.65,11,23,3,4,1,0,0,1
229,1,107.64,11,13,4,5,4,1,0,0
141,1,72.25,4,8,3,2,1,0,0,0
67,2,151.2,10,17,4,3,1,0,3,1
10,1,86.72,11,11,4,2,2,0,0,1
32,2,88.0,12,2,4,2,0,3,0,1
38,2,102.7,3,21,4,2,1,0,3,1
72,1,115.0,9,14,2,2,0,3,0,0
14,0,105.0,7,21,2,2,0,0,0,1
7,1,150.0,8,16,4,2,0,0,0,1
2,2,103.0,11,13,4,0,2,0,0,1
12,0,135.0,10,3,4,1,1,3,0,0
0,0,149.0,9,2,4,1,0,3,0,1
55,1,135.9,9,18,4,0,1,0,0,1
54,1,97.4,11,23,4,4,0,0,0,1
75,0,80.75,4,25,3,4,1,0,0,1
82,1,133.98,11,7,4,2,1,3,0,0
76,3,127.38,9,21,4,3,0,0,1,1
74,0,109.8,11,4,4,2,0,0,0,0
249,0,112.5,11,18,4,2,1,1,0,0
190,0,119.85,9,26,4,3,1,0,0,0
30,1,119.1,7,15,4,4,2,3,0,1
91,0,60.0,12,28,3,2,1,0,3,1
6,2,105.0,9,13,4,0,1,0,0,1
0,0,79.0,2,18,4,1,0,3,0,1
28,0,175.4,6,27,4,3,1,0,3,0
49,0,110.0,3,23,4,1,0,0,0,1
156,1,128.7,8,28,4,2,2,0,3,0
2,2,89.0,5,9,4,0,1,3,0,1
40,0,108.23,3,21,4,3,1,0,3,1
91,0,127.8,7,3,4,5,2,0,3,1
24,1,77.25,1,29,4,2,1,0,1,1
217,2,158.95,8,8,4,4,1,0,5,0
14,0,76.78,12,6,4,5,1,0,0,1
22,1,90.78,12,8,4,3,2,0,0,1
24,1,104.61,5,31,4,4,0,0,3,1
141,1,103.5,7,14,4,3,0,3,0,1
45,1,94.5,4,13,4,2,0,3,0,1
94,0,96.3,4,8,4,2,1,0,0,0
0,0,87.78,10,18,4,0,1,3,0,1
102,2,48.67,1,3,3,1,2,0,3,1
15,1,81.0,12,27,3,1,0,0,0,1
137,1,147.9,7,29,4,7,3,1,3,1
1,1,79.0,1,28,4,1,0,3,0,1
76,1,76.5,7,7,4,3,0,0,0,0
244,1,176.04,12,29,3,3,1,0,0,1
15,1,141.68,9,15,4,2,0,0,3,1
136,0,178.5,7,13,4,5,2,1,0,1
2,0,67.0,5,4,2,1,0,0,0,1
39,0,91.13,1,1,4,2,2,0,1,1
93,1,85.5,8,15,4,3,2,0,0,0
220,1,137.7,8,31,4,2,0,0,3,0
116,0,94.05,10,23,4,2,2,3,0,0
78,2,142.2,7,20,4,2,0,0,3,1
214,0,92.65,10,4,4,4,0,3,0,0
78,2,114.3,7,12,4,4,0,0,0,1
2,1,67.0,5,11,2,1,0,0,0,1
27,1,119.33,11,12,4,1,2,0,3,1
69,1,68.0,7,22,4,4,0,0,0,0
60,2,149.4,9,10,4,6,2,0,3,1
143,0,114.3,8,13,4,1,1,0,0,0
0,0,65.14,5,16,4,0,1,3,0,1
4,0,145.25,6,10,4,4,2,0,3,0
79,1,183.6,9,15,4,3,2,1,3,0
77,1,187.85,5,2,4,3,1,0,5,1
54,0,187.85,4,29,4,4,2,0,5,0
77,0,86.4,11,23,4,1,0,0,0,0
111,2,118.8,9,11,4,2,2,3,0,0
6,0,106.0,7,20,3,1,0,0,0,1
7,0,99.88,12,7,4,4,0,0,3,1
241,1,95.0,7,3,4,1,2,3,0,1
188,0,168.3,7,7,4,2,0,0,5,0
11,1,140.0,4,24,4,0,2,0,0,1
43,1,108.0,10,3,4,0,1,3,0,0
13,1,125.67,4,29,4,2,1,3,0,1
50,0,99.9,4,4,4,1,1,0,0,1
122,1,105.3,5,12,4,2,0,0,0,1
180,1,122.25,7,31,4,4,2,0,0,0
48,0,158.4,10,15,4,2,2,0,3,1
27,0,83.0,9,22,3,2,0,1,0,1
101,0,54.06,4,12,4,5,1,3,0,1
10,0,169.0,7,24,4,0,1,0,0,0
133,1,72.25,7,13,3,4,0,0,0,1
39,2,145.1,8,17,4,1,0,3,0,1
10,1,110.08,9,5,4,4,2,0,3,1
7,1,0.0,10,10,4,0,0,0,6,1
27,1,126.0,10,19,4,4,1,0,0,1
0,1,99.0,8,11,4,1,0,0,0,1
1,2,228.0,8,24,4,1,0,0,5,1
153,1,83.83,6,29,4,4,0,0,1,1
1,2,45.0,4,28,3,1,0,0,0,1
2,1,67.0,6,16,2,1,0,0,0,1
196,0,85.5,7,20,4,3,0,0,0,0
3,0,80.0,11,6,3,2,1,0,0,1
7,0,85.0,8,15,4,1,1,3,0,1
58,2,138.6,6,8,4,2,0,0,0,1
1,2,98.0,8,23,4,0,2,0,0,1
136,1,122.4,11,22,4,2,0,0,3,0
4,1,242.0,9,14,4,2,0,0,5,0
11,1,92.5,12,25,4,1,0,3,0,1
185,0,84.82,8,25,4,3,2,0,1,0
83,1,90.18,10,31,4,4,1,0,0,1
166,0,89.25,8,5,4,5,2,3,0,0
115,0,106.92,9,17,4,2,2,3,0,0
66,0,94.5,4,13,4,2,0,3,0,1
13,0,131.97,10,22,3,5,2,1,0,1
10,2,0.0,8,21,1,1,0,0,3,1
44,1,152.1,8,3,4,2,0,0,0,1
67,0,140.4,5,4,4,1,0,0,3,0
152,1,76.58,5,7,4,2,2,0,0,1
144,0,80.75,6,29,4,4,1,0,0,0
95,1,82.07,4,27,4,4,0,0,3,0
34,1,67.5,2,6,4,2,2,0,0,0
48,1,85.5,8,31,3,4,1,0,0,1
206,0,80.75,8,12,4,2,2,3,0,0
128,2,162.0,9,24,4,3,2,0,3,1
31,2,77.86,11,23,4,4,0,0,1,0
59,0,75.0,11,17,3,3,0,0,0,1
0,0,0.0,12,11,4,1,0,0,0,1
2,0,181.0,5,19,3,1,0,0,4,1
69,1,135.9,8,15,4,5,1,0,0,1
188,2,123.75,8,9,4,5,2,0,0,0
51,1,132.9,7,18,4,2,1,0,0,1
12,1,127.0,2,26,4,2,0,0,3,0
20,1,151.0,8,19,4,2,2,0,0,1
4,2,88.26,12,7,4,4,0,3,0,1
24,0,157.0,6,22,4,2,0,0,3,0
5,0,75.0,8,12,3,1,0,0,0,1
62,0,116.1,5,19,4,1,0,3,0,1
30,2,114.0,12,4,4,0,2,0,3,1
145,2,181.8,8,17,4,2,0,0,5,1
100,0,100.0,9,28,4,4,0,0,0,0
3,0,67.5,1,8,4,1,0,3,0,1
36,0,110.8,6,29,4,3,0,0,4,0
227,0,72.9,12,8,4,3,0,0,0,0
175,1,90.95,7,15,4,2,2,0,0,1
102,0,111.7,8,28,4,12,6,3,0,0
71,1,131.4,8,26,4,2,2,0,0,1
3,0,115.0,9,26,3,0,1,0,0,1
34,1,107.55,10,15,4,3,1,0,0,1
111,1,101.58,5,2,4,3,1,0,0,1
290,0,72.0,6,17,3,2,1,0,0,1
6,0,127.0,3,11,4,2,0,0,0,0
119,1,68.0,7,20,4,0,1,0,0,0
161,0,130.05,12,26,4,3,1,1,3,1
6,0,99.2,5,9,2,2,1,0,0,1
30,1,125.1,8,5,4,2,1,3,0,1
103,1,108.34,7,11,4,2,1,0,0,1
1,0,140.0,10,21,4,2,0,0,0,1
4,1,93.0,1,26,4,1,0,0,0,1
97,1,79.8,10,30,4,1,2,3,0,0
1,0,149.0,4,24,4,0,1,0,0,0
64,1,154.1,8,6,4,1,1,0,0,1
20,0,119.0,9,19,2,2,1,0,0,1
58,0,132.3,10,13,4,3,0,0,3,0
65,1,134.0,8,26,3,2,2,0,0,1
34,2,125.1,8,17,4,3,0,3,0,1
246,1,81.77,9,8,4,3,0,0,1,0
12,0,55.0,12,5,3,1,1,0,0,1
277,0,93.08,10,20,4,3,1,0,0,0
11,2,90.0,8,22,4,2,2,0,0,1
184,1,164.25,8,17,4,1,0,1,0,0
12,1,151.0,8,12,4,5,2,0,0,1
99,0,80.0,2,19,2,1,0,0,0,1
28,1,115.03,4,17,4,1,2,0,0,0
31,0,81.9,3,14,4,1,1,0,1,1
38,0,85.0,8,4,3,5,2,0,0,1
35,3,89.28,10,16,3,2,0,0,0,1
8,1,149.0,9,7,4,2,0,3,0,1
2,1,258.0,9,2,4,1,0,0,5,1
1,1,81.0,2,9,4,1,0,3,0,0
43,2,109.2,4,28,4,3,0,3,0,1
9,1,67.0,10,13,2,2,0,0,0,1
230,1,72.75,8,29,4,3,1,0,3,1
14,1,89.32,3,29,4,2,0,0,3,1
104,1,114.0,10,6,4,2,0,1,0,0
34,1,78.3,1,16,4,1,2,0,0,1
0,0,0.0,1,20,1,1,0,0,0,1
10,0,93.0,3,6,4,0,1,0,0,1
1,2,119.0,8,24,4,1,0,3,0,1
0,1,41.84,1,10,4,5,2,0,0,1
0,0,95.0,5,9,2,2,1,0,0,1
140,1,114.33,7,18,4,3,1,0,3,1
284,0,67.5,12,12,4,0,1,3,0,0
5,1,73.9,1,14,4,2,0,0,0,1
149,1,114.3,7,4,4,1,1,0,3,0
46,1,112.67,10,25,4,3,0,3,0,0
10,0,206.55,12,31,3,2,0,0,0,1
33,0,98.1,4,17,4,3,2,0,0,0
8,0,83.0,11,4,4,1,0,0,0,1
16,2,105.0,9,9,4,3,0,0,0,1
166,1,114.3,8,3,4,3,0,0,0,0
229,0,80.75,10,22,4,2,2,0,0,0
57,1,135.99,9,3,4,5,2,0,5,1
2,1,104.0,4,11,4,1,1,3,0,1
224,2,128.7,10,23,4,1,2,0,3,0
126,2,129.6,9,23,4,3,2,0,0,1
220,1,90.0,8,15,4,1,1,3,0,1
1,0,65.0,3,2,2,1,0,0,0,1
45,0,149.4,5,12,4,3,2,0,3,1
9,0,65.0,10,19,2,1,0,0,0,1
49,0,102.3,4,3,4,1,2,0,0,1
12,1,164.0,9,22,4,4,0,3,0,1
185,1,114.75,8,2,4,6,2,0,0,0
24,0,80.2,11,27,4,1,2,0,0,1
175,1,87.32,9,30,4,2,2,0,0,1
122,0,140.27,7,28,4,5,2,0,3,1
70,2,113.87,12,8,4,3,0,0,0,1
61,0,63.58,3,19,3,2,2,0,0,1
176,0,198.9,9,15,4,3,0,0,5,0
106,1,141.3,7,18,4,4,1,0,3,1
64,1,149.4,9,16,4,2,0,0,3,1
274,2,0.0,11,4,4,0,0,0,0,1
45,0,159.3,4,30,4,1,1,0,3,0
11,0,62.0,3,16,3,3,0,0,1,1
1,0,92.0,2,5,4,2,0,0,0,1
160,0,130.67,12,30,3,3,0,0,0,1
4,1,0.0,10,4,4,0,1,0,0,1
74,0,177.3,11,7,4,3,1,0,0,1
123,0,76.5,7,13,4,3,1,0,0,0
12,0,91.0,2,18,4,3,1,0,0,1
48,0,85.5,5,30,3,3,1,0,0,1
1,0,78.5,1,8,4,2,1,3,0,1
40,2,94.5,9,13,4,3,2,0,0,1
42,0,129.95,3,14,4,4,1,1,3,0
24,0,50.0,12,5,2,2,2,0,0,1
49,1,89.3,3,2,4,3,0,0,3,1
65,2,168.3,8,16,4,1,0,0,3,1
0,0,109.0,6,5,4,0,1,3,0,1
0,0,73.07,6,8,4,1,0,0,0,1
8,0,171.0,2,22,4,3,1,0,5,0
19,2,52.5,11,4,3,4,0,0,3,1
155,0,143.1,9,18,4,0,2,0,3,0
2,0,89.0,5,9,4,0,1,3,0,1
191,1,99.95,7,16,4,5,2,0,0,1
45,0,81.0,9,12,3,1,1,0,0,1
77,1,100.97,12,31,4,4,2,0,0,1
162,2,139.05,8,21,4,2,2,0,3,0
41,1,70.0,12,27,3,5,1,0,0,1
40,0,75.6,10,19,3,3,1,0,0,0
74,0,112.5,6,27,4,0,1,0,0,1
52,2,72.76,9,7,4,1,1,0,0,1
4,0,152.2,9,20,3,1,0,3,0,1
4,1,89.0,3,22,4,2,0,3,0,1
32,1,86.15,2,19,4,2,2,0,0,1
191,0,116.0,6,3,3,2,1,0,0,0
49,2,168.3,8,21,4,0,2,0,3,1
8,0,75.0,7,26,2,1,0,0,0,1
31,0,88.0,12,2,4,2,0,3,0,0
15,0,93.0,2,25,4,2,0,0,0,1
145,2,174.15,11,7,4,3,1,0,0,1
111,0,132.6,6,2,4,3,1,0,3,0
28,1,114.0,4,16,4,1,1,0,0,1
22,1,80.3,1,28,4,3,0,0,0,1
40,0,112.95,3,23,4,4,0,0,0,0
11,1,0.0,12,11,1,2,0,0,3,1
256,0,103.7,10,16,4,3,2,0,3,0
278,0,73.95,12,23,4,5,2,0,0,0
15,0,79.0,1,26,2,2,0,0,0,1
18,0,75.54,12,1,4,6,2,3,0,1
3,0,65.0,7,21,2,1,0,0,0,1
56,1,85.85,3,29,4,4,0,0,0,1
3,3,152.0,9,19,4,1,2,3,0,1
6,0,67.0,11,16,2,1,0,0,0,1
12,0,72.0,10,4,3,0,1,0,0,1
25,0,104.0,6,1,4,2,0,3,0,1
140,0,89.75,4,16,3,5,2,0,0,1
3,0,87.2,12,6,3,0,2,0,3,1
74,0,55.9,7,27,4,7,3,0,0,1
12,0,129.0,2,7,4,1,2,1,0,0
6,2,69.5,1,12,4,2,0,3,0,1
178,1,127.22,7,27,4,7,2,0,3,0
152,2,105.3,8,20,4,1,0,0,0,0
96,2,132.3,10,19,4,4,1,0,3,1
50,0,98.55,10,19,3,2,0,0,0,1
16,0,50.4,8,13,3,3,2,0,0,1
278,0,84.15,12,27,3,5,0,0,0,1
234,1,103.7,10,25,4,4,0,0,3,0
23,0,128.49,5,21,4,4,2,0,1,0
1,0,101.0,3,28,4,0,1,0,0,1
247,0,111.0,6,6,3,1,1,1,0,0
0,0,80.0,5,6,4,1,0,0,0,1
17,1,96.26,4,14,4,3,2,0,3,1
43,0,69.52,2,5,4,2,1,0,1,0
31,0,118.5,6,20,3,1,1,0,0,1
6,1,88.0,12,18,4,0,1,0,0,1
21,1,91.25,8,31,4,3,1,0,0,0
141,2,108.29,5,29,4,3,2,0,3,1
82,1,74.15,4,25,4,0,1,0,0,0
24,0,45.5,2,29,3,3,1,0,0,1
69,0,137.7,4,7,4,3,0,0,0,0
63,0,210.6,5,14,4,1,1,1,3,0
135,0,132.3,10,1,4,1,2,0,3,0
82,1,59.85,10,30,4,2,2,3,0,1
52,1,84.8,2,18,4,2,0,0,0,1
58,1,85.85,3,28,4,4,1,0,0,0
46,0,140.4,5,16,4,1,1,0,3,1
73,2,168.3,9,6,4,2,0,0,3,1
38,0,117.9,7,20,4,1,0,0,0,0
87,1,95.7,12,29,4,3,0,0,1,1
1,0,91.0,2,13,4,1,1,0,0,1
1,1,67.0,8,30,2,2,0,0,0,1
84,0,137.7,7,13,4,4,0,0,3,0
85,0,109.65,5,14,4,4,2,3,0,0
33,1,125.1,7,15,4,1,0,3,0,1
147,0,130.0,9,13,3,1,0,0,0,0
0,0,95.0,3,23,4,1,0,0,0,1
45,1,101.7,6,20,4,2,1,0,0,1
87,1,183.6,9,6,4,5,2,1,3,1
32,1,96.0,11,14,4,0,1,0,0,0
218,1,122.4,10,5,4,3,0,0,3,0
65,0,75.0,11,18,3,2,0,0,0,1
3,0,139.13,9,19,2,0,1,0,0,1
57,0,99.9,6,20,4,3,1,0,0,0
46,2,125.1,8,17,4,1,0,3,0,1
44,2,219.6,8,10,4,1,0,1,3,1
122,2,76.5,7,13,4,0,1,0,0,0
140,2,72.25,12,29,4,3,0,0,0,1
157,0,87.13,7,16,4,2,2,3,0,0
2,0,170.0,10,19,2,17,6,0,4,0
21,0,67.0,11,21,2,0,1,0,0,0
5,0,69.0,12,17,3,2,0,0,3,1
30,0,85.0,12,3,2,1,0,0,0,1
332,0,77.23,9,22,4,3,1,0,0,0
4,0,106.0,2,14,4,7,4,0,3,1
20,1,93.17,6,14,4,2,0,0,0,1
112,1,104.5,7,18,4,1,1,0,0,1
42,0,89.0,6,13,2,1,1,0,0,1
56,0,140.4,5,27,4,2,1,0,3,0
91,1,120.69,8,14,4,0,1,0,0,1
76,0,145.8,6,16,4,3,2,0,3,0
112,1,146.7,8,9,4,3,0,0,3,1
101,1,69.5,2,18,4,3,0,3,0,1
10,2,114.0,9,22,4,2,0,3,0,1
17,0,80.0,3,17,3,3,0,0,0,1
130,0,110.0,6,6,3,3,1,0,0,1
101,0,80.75,10,23,3,1,2,0,0,1
4,0,60.4,2,14,3,0,1,3,0,0
214,1,100.51,8,18,4,6,2,0,3,0
13,0,89.39,12,3,4,4,2,0,0,1
9,0,101.0,4,17,4,0,1,0,0,0
125,1,99.45,7,23,4,2,2,0,0,1
24,1,78.15,12,5,4,4,1,0,0,1
67,1,80.24,3,26,3,1,0,0,0,1
190,1,70.0,4,9,3,1,1,0,0,1
4,1,153.0,8,27,4,1,0,0,5,1
78,1,116.1,5,7,4,1,0,3,0,1
36,0,109.8,8,30,4,4,0,0,0,0
92,1,81.9,4,4,4,1,1,0,0,0
32,0,73.87,10,12,4,2,1,0,0,1
57,0,60.0,11,20,3,2,1,0,3,1
19,0,118.15,9,19,3,0,1,0,0,0
44,1,82.13,11,21,4,2,1,3,0,1
102,0,140.4,5,19,4,3,0,0,3,1
32,1,89.3,2,5,4,2,0,0,3,1
45,2,96.9,11,24,4,3,2,0,3,1
0,4,0.0,10,6,1,1,0,0,0,1
59,1,126.0,10,16,4,2,2,0,0,1
5,1,67.0,9,27,2,3,0,0,0,1
10,2,204.0,9,30,4,2,0,0,3,1
68,1,112.2,4,21,4,3,0,0,3,1
125,2,105.3,8,20,4,2,2,0,0,1
6,1,166.0,7,11,4,1,1,0,3,1
25,2,186.5,7,18,4,0,1,0,0,1
106,1,91.89,7,13,3,3,0,0,0,1
5,0,98.32,5,16,2,2,1,0,0,1
30,2,152.3,2,8,4,4,1,0,5,1
136,0,76.16,11,28,4,4,1,0,1,0
112,2,168.3,5,20,4,2,0,0,3,1
32,1,109.0,10,25,4,4,0,3,0,1
211,0,63.75,12,16,4,2,2,3,0,0
20,0,139.0,4,9,4,1,1,0,3,0
148,0,91.68,7,25,4,5,2,3,0,0
1,0,98.0,8,9,4,0,1,3,0,1
5,1,120.6,2,28,4,3,2,0,3,1
6,0,161.0,3,27,4,3,2,0,3,0
1,0,128.52,12,24,4,3,2,0,3,1
72,1,67.22,3,31,4,3,0,0,0,1
249,1,126.9,9,7,4,3,0,0,0,0
79,1,156.6,12,27,4,1,0,0,5,1
55,2,144.0,8,31,4,3,0,1,0,1
3,2,141.0,6,17,4,1,0,0,0,1
20,0,164.0,10,2,4,1,2,0,3,1
7,0,113.6,9,16,3,2,0,0,0,1
211,0,90.95,7,30,4,3,2,0,0,0
36,1,114.3,3,12,4,1,1,0,3,0
244,1,92.4,10,30,4,1,2,3,0,1
88,1,119.85,4,29,4,3,2,0,0,0
1,1,114.0,10,14,4,1,0,3,0,1
31,1,94.5,10,4,4,1,2,0,0,1
206,1,109.66,8,13,4,5,2,0,3,0
90,3,127.71,12,26,4,3,1,0,3,1
9,2,153.0,8,14,4,0,2,3,0,1
45,1,71.1,3,13,4,1,2,3,0,1
39,1,134.0,10,2,4,0,2,0,0,0
30,2,84.55,8,30,4,4,0,0,0,1
53,0,85.0,8,8,3,5,2,0,0,1
1,0,102.41,9,20,4,3,2,3,0,1
14,0,94.35,5,30,4,0,1,0,0,0
150,1,101.15,7,14,4,8,2,0,0,0
99,0,236.52,10,21,4,3,2,1,5,0
63,2,149.4,9,12,4,2,1,0,3,1
56,1,72.42,8,28,4,2,2,3,0,1
98,0,91.4,12,26,4,3,1,0,0,0
35,0,179.01,5,16,4,1,1,0,5,0
1,0,81.0,2,20,4,1,2,3,0,1
26,2,100.0,11,2,4,3,0,3,0,1
32,2,87.78,12,14,4,3,0,0,3,1
141,1,129.6,9,14,4,4,0,0,0,1
14,1,109.0,3,13,4,2,2,0,0,1
43,1,94.5,4,11,4,1,1,3,0,1
4,0,115.0,9,15,3,2,0,0,0,1
120,1,94.81,9,11,4,5,2,0,0,1
1,1,133.0,9,7,4,0,1,0,0,1
64,1,200.1,8,6,4,1,1,0,0,1
11,0,65.0,12,15,2,1,0,0,0,1
38,0,84.0,10,13,3,1,0,0,0,1
196,0,85.5,8,6,4,1,1,3,0,0
36,1,72.9,2,24,4,1,0,0,0,1
185,0,90.95,7,18,4,5,2,0,0,0
46,0,105.0,11,11,3,2,0,0,0,1
105,0,117.3,5,5,4,3,0,0,0,0
7,1,99.2,3,16,4,3,0,0,3,1
18,0,68.0,11,20,3,5,2,0,0,1
10,1,83.73,12,20,4,4,0,0,0,1
65,1,85.0,8,12,3,2,1,0,0,1
2,1,0.0,12,13,1,0,1,0,0,1
3,0,65.0,11,23,2,1,1,0,0,1
5,1,142.33,7,3,4,1,2,0,0,0
144,0,112.0,7,3,3,2,2,0,0,1
133,1,86.43,5,27,4,2,2,0,3,1
56,0,126.0,12,2,4,2,0,0,3,0
37,0,74.25,12,10,4,3,1,3,0,1
37,1,104.0,12,7,4,3,0,0,0,1
0,0,66.0,1,19,2,1,0,0,0,1
8,1,169.0,5,21,3,1,0,3,4,1
195,1,90.95,7,21,4,5,2,0,0,1
8,0,91.0,2,19,2,1,0,0,0,1
63,2,144.5,4,13,4,4,0,1,3,0
